,source_id,ra,dec,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,astrometric_excess_noise,bp_rp,teff_gspphot,logg_gspphot,mh_gspphot,vbroad,parallax,phot_g_mean_mag,alphafe_gspspec,original_ext_source_id,angular_distance,plate,mjd,fiberID,redshift,abs_g_mag,x_test_index,X_test_index
77550,2426941162608266112,8.905435943768953,-8.884488771812103,17.148792,16.0039,154.6202,227.17577,0.08870315,1.1448917,4831.076,4.519,-0.2691,,0.8076505453210985,16.678478,,1237652949066383425,0.026386166,655,52162,324,7.215848e-05,6.214595694176751,1661,1661
77562,2427968621865244928,2.856415084227265,-10.127060002004022,15.985805,14.844743,316.4677,783.93994,0.0,1.1410618,4989.7754,4.6425,-0.612,,1.409819660598114,15.498743,,1237652947453149222,0.013714179,651,52141,115,-0.0001670447,6.244560870825261,3018,3018
77898,2449578732635520768,1.1022649496891181,-1.2584700627052996,17.307549,16.281908,181.14029,236.41281,0.05536788,1.0256405,4994.429,4.7518,-1.226,,0.5958125589538779,16.876616,,1237663275780735084,0.05632171,1490,52994,283,5.385988e-05,5.752163790983882,2801,2801
77902,2449617868377482368,0.6121171227964681,-1.2005481716170758,15.77704,14.640277,463.01147,785.56934,0.0,1.1367626,4979.41,4.765,-1.1789,,2.146528520466888,15.291234,,1237663275780538403,0.0364482,1489,52991,18,-0.000211803,6.949917332578444,1381,1381
77906,2449648654703056384,0.7024020721501499,-0.9715275052472525,17.77852,16.120144,102.67841,229.81752,0.049873207,1.6583767,4323.6064,4.6791,-0.389,,1.1842397200576973,17.073643,,1237657189831803048,0.06267362,1090,52903,301,-0.0001666583,7.440840848054457,3810,3810
77923,2449867526236442240,0.44507833242080636,-0.5811131526711678,17.538197,16.174543,158.41379,287.40063,0.0,1.3636532,4425.363,4.5342,-0.019,,0.9157932447741507,16.915533,,1237657190368542813,0.036381368,1489,52991,117,-3.37583e-05,6.724520244238835,3210,3210
78827,2485813447565621504,21.912670374652784,-1.0825285686624144,17.31943,15.532919,190.72409,529.0993,0.14324163,1.7865105,4151.368,4.6164,0.0021,,1.7503855692557249,16.45158,,1237663782596378897,0.007489628,1501,53740,111,5.397744e-06,7.667248668627639,2722,2722
78854,2485891371156709760,23.001235455193907,-0.6924600315359508,17.755302,16.691286,111.93929,162.0841,0.0,1.0640163,4934.428,4.6545,-0.5821,,0.4746287638605742,17.311533,,1237663783133708450,0.079292655,1078,52643,245,-2.655885e-05,5.693303245076155,266,266
78950,2494654959866759936,34.32001480600351,-1.1594691394808414,17.411303,16.371096,97.05481,175.88533,0.0,1.0402069,4960.7964,4.5245,-0.9949,,0.5554483378678254,16.976408,,1237663782601818130,0.19908886,1073,52649,56,8.845158e-05,5.699626362348548,99,99
78966,2494694649659664640,34.61948176375809,-0.8010152328962228,17.082998,16.000349,189.96443,258.22827,0.25936472,1.0826492,4901.1616,4.5057,-0.5536,,0.894071845180803,16.621477,,1237663783138820113,0.048603002,1073,52649,20,-9.267925e-06,6.378339221680555,626,626
78998,2494847924157152512,33.18691984806847,-0.7200086985086449,18.372477,16.676605,100.110405,171.0712,0.0,1.6958714,4159.0464,4.6514,-0.0061,,1.029690206510567,17.554684,,1237663783138164966,0.030533276,1073,52649,213,-1.382294e-05,7.618216596012516,3501,3501
79021,2494891389226082176,34.225840515740686,-0.7725371023058715,17.05103,16.043951,179.16083,362.48193,0.0,1.0070782,5096.517,4.6444,-0.499,,0.6868136098868041,16.631985,,1237663783138623560,0.13452908,1073,52649,59,-6.720926e-05,5.816179173424407,3276,3276
79023,2494894172364892672,33.98527106626942,-0.7595267717844508,16.70507,14.983723,159.24463,521.89185,0.18677026,1.7213478,4095.8994,4.2665,0.1413,,1.5617471583387577,15.893366,,1237663783138558103,0.093541116,1073,52649,95,-0.0001563293,6.861419481998588,1970,1970
79248,2497953082432842624,44.34897801081858,-0.4567497046758156,16.597084,15.489195,263.45847,488.68933,0.21188764,1.1078892,5012.8057,4.7198,-1.1068,,1.193836010636152,16.128027,,1237666300016132114,0.055386122,1068,52614,70,0.0004063183,6.512750335915893,3170,3170
79301,2498100799243745152,43.00705556020706,-0.35738757164239404,16.432638,14.885068,309.44415,565.11237,0.1539101,1.5475702,4504.7163,4.6602,0.216,,1.9719274816057655,15.708425,,1237663783679361136,0.10657887,1511,52946,26,-6.706155e-05,7.182879265934602,1922,1922
79346,2498236348411557504,43.573506421385694,0.1511680669132888,16.840311,15.318231,172.61615,394.40274,0.1248838,1.5220804,4500.2275,4.6688,0.4535,,1.533808901311235,16.123163,,1237663784216494156,0.07610676,1068,52614,439,-3.198417e-05,7.0520194924008095,1605,1605
79570,2499048092935441536,42.142708488573234,0.798118844734116,16.71543,15.584584,279.8385,335.33548,0.0,1.1308451,4880.2974,4.4946,-0.0463,,0.7848996835316866,16.225681,,1237678617436291130,0.009222786,1069,52590,540,0.000154872,5.699752074819607,1090,1090
79601,2499251983622644864,41.82950301847179,0.9565086375656925,18.41614,16.783726,51.98694,79.208786,0.0983393,1.6324139,4097.3184,4.3935,-0.0083,,0.9721591602901611,17.640406,,1237678437017321711,0.03522604,1069,52590,453,0.0001829767,7.579092518515662,3873,3873
79681,2500055383025128960,36.63176532270903,-0.16013893846979366,16.467142,15.292003,213.25882,451.16525,0.05068645,1.1751394,4749.5938,4.4436,-0.1354,,0.8258148257620702,15.952389,,1237666407921614850,0.07098613,1509,52942,318,-3.412362e-05,5.5368021406746735,991,991
79696,2500112630644645760,38.47192130443881,-0.5212606659664981,16.892487,15.342012,140.92586,400.25916,0.0,1.5504742,4286.7812,4.3732,0.1504,,1.467959226655402,16.168915,,1237657070090191009,0.023434117,1070,52591,305,6.61727e-05,7.002484759864078,2650,2650
79747,2500382973066081664,37.47366720271185,-0.16716447528205616,18.419079,16.766624,38.122158,104.63124,0.0,1.6524544,4248.18,4.5107,0.0209,,0.6631695373911858,17.619373,,1237666407921942664,0.10482104,704,52205,35,-4.840234e-05,6.727496165224679,3995,3995
79773,2500520201565550848,38.31331383422344,0.41750204991419193,18.404444,16.459894,46.974537,199.89618,0.0,1.9445496,4145.053,4.5163,0.182,,1.2321778021996792,17.41822,,1237666408459206744,0.11931312,1071,52641,521,-2.099883e-05,7.871587423376827,88,88
79788,2500596656279020160,37.936306797175035,0.8370012632227448,16.049726,14.933941,343.02814,546.35187,0.13092917,1.1157856,4877.391,4.6094,-0.2673,,1.2295534168729543,15.570009,,1237657587096682674,0.087294094,1509,52942,456,4.080546e-06,6.018746236710214,142,142
79796,2500624109709951360,35.163723016346395,-1.1455863460842817,17.674725,16.437824,42.86103,53.27233,0.0,1.2369003,,,,,0.6875962070733818,17.480812,,1237663782602145934,0.062138084,1072,52643,296,-0.0002275817,6.6674794345593185,1712,1712
79813,2500701212962798592,34.85647803976425,-0.6976278956891085,17.690353,16.07466,94.44948,211.9473,0.63092977,1.615694,,,,,1.1876361576565961,17.162016,,1237663783138885941,0.09527122,1073,52649,38,-0.0001086709,7.535432971155817,3363,3363
79843,2500842598990783488,35.45905541535205,-0.08326144857367265,18.027111,16.903263,54.98311,110.41611,0.0,1.123848,4886.788,4.6592,-0.5028,,0.4917987305780138,17.541689,,1237666407921090721,0.050831128,1155,52581,156,0.0003477422,6.000625936122809,1452,1452
79957,2501252927281748736,36.8129278913109,0.709059877241169,16.095152,14.928866,290.7283,526.5351,0.9828443,1.1662855,5122.905,3.6685,-0.282,,0.9444360987099545,15.634086,,1237657587096223805,0.044345457,1509,52942,332,-2.771457e-05,5.509948547938972,3734,3734
80005,2501511961054182400,36.21063939806051,1.16662726157446,18.326801,16.642706,37.30229,67.865776,0.0842019,1.6840954,3903.1365,4.5601,-0.5082,,0.7554286601300131,17.469625,,1237678437014831237,0.07769313,1072,52643,526,0.000101001,6.860592760310549,3052,3052
80018,2501561786969880064,35.214180677567875,1.1996133720086481,18.188185,16.56553,80.60445,211.63147,0.37721294,1.622654,4244.003,4.6804,-0.0092,,1.258879031380742,17.405737,,1237678437014437969,0.050668653,1508,52944,368,0.0002721903,7.905656921938579,1510,1510
80028,2501842265514138368,38.75314831316131,0.5541660168656493,16.282827,15.196064,278.51663,433.7162,0.28401995,1.0867634,4926.557,4.6296,-0.7498,,1.0032849035676785,15.8288145,,1237663784751202398,0.019594027,1070,52591,350,0.0001798333,5.835935893853755,2708,2708
80037,2501904044323877376,40.168805014730765,0.8809152475240606,18.300238,16.644348,38.50394,129.79149,0.3285894,1.6558895,3971.5554,4.6405,-0.5712,,1.1202412823363461,17.518368,,1237678617435439287,0.06713752,1510,52992,531,2.421141e-05,7.764925632031531,1058,1058
80040,2501912565538966272,39.83041872270961,0.8675764242052838,16.230925,14.8566065,321.0195,416.59793,0.0,1.3743181,4426.6846,4.5144,-0.1928,,1.6899949414558926,15.610328,,1237678617435242571,0.029244732,1510,52992,458,-8.307774e-05,6.74975474400312,459,459
80090,2505958317357116288,28.70638009958353,-0.8537764977830472,17.957468,16.367678,102.614,166.8639,0.22494273,1.5897903,4068.0515,4.5491,-0.3894,,0.9781585713475022,17.207493,,1237657069549060201,0.01820239,1075,52933,292,8.153595e-05,7.159539152812499,2705,2705
80171,2506219180786267648,28.075209357348186,-0.5410217179601392,17.507605,16.482357,125.6607,175.82759,0.0,1.0252476,4953.019,4.7362,-1.2143,,0.783077745468737,17.079746,,1237666407380942951,0.031629317,1076,52914,85,0.0006492453,6.548770655298817,674,674
80186,2506458530723707776,32.101102614247,-1.0587817670670427,17.2417,16.09787,158.43222,157.85147,0.0,1.1438293,4896.0576,4.6876,-0.7675,,0.6760670320970255,16.749334,,1237663782600835092,0.027529748,1506,53003,44,8.55649e-05,5.8992831273621675,1702,1702
80251,2506801097315268736,30.81584447082478,-0.32757798451503933,17.31198,15.651089,92.54067,348.14548,0.0,1.6608906,4361.593,4.5884,0.2909,,1.7246952936712259,16.517393,,1237663783673987294,0.04006195,1505,52941,63,1.424322e-05,7.700955003529835,2664,2664
80267,2506856687076418176,32.65026381183095,-0.7326231202958493,16.925219,15.855565,133.97289,260.01065,0.0,1.0696535,5004.246,4.6326,-0.5223,,0.7733879843061849,16.464594,,1237663783137968137,0.02656999,1074,52937,62,0.0001447785,5.906580989331783,2264,2264
80316,2507011413273916032,33.21744680394998,-0.04562733173754096,17.038235,15.852246,247.69627,350.8339,0.0,1.1859884,4790.852,4.6121,-0.1856,,0.773170427176612,16.514805,,1237666407920107622,0.0797354,1507,53763,235,-9.738575e-06,5.95618101229449,1588,1588
80338,2507061063095773184,32.72240804262454,0.21243876608062426,16.833488,15.438675,180.44568,319.0402,0.14093009,1.3948135,4439.5903,4.6563,0.0837,,1.281263317965666,16.19682,,1237666408456716405,0.027211456,1073,52649,359,-9.053882e-05,6.7350112686929755,4070,4070
80344,2507076147020948864,33.12708165485364,0.2891184346604792,17.487116,15.969403,138.72269,224.86147,0.18316336,1.5177126,4352.845,4.6607,0.1257,,1.154232084532196,16.781252,,1237666408456913118,0.07456912,1507,53763,436,0.000218337,7.092717619114556,2111,2111
80370,2507157648320356864,31.864894812489148,0.06856681764875158,16.100058,15.042726,333.97668,631.9015,0.11289355,1.057332,4947.869,4.4826,-0.6468,,1.1204766618375737,15.654453,,1237663784211316810,0.035773467,1506,53003,506,-4.556281e-05,5.901467353292174,3250,3250
