source_id,ra,dec,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,astrometric_excess_noise,bp_rp,teff,logg,mh,vbroad,alpha,original_ext_source_id,angular_distance
4193758040937228672,296.433766845687,-9.517755020185291,13.0879345,11.61462,1878.1033,3345.5073,0.033439595,1.4733143,5017.106,2.4995,-0.9251,11.827032,-0.04,1237668709455889086,0.056522425
4236869793087547008,299.69299847281377,-0.45471381454614473,12.607345,11.67804,1619.3053,2932.7083,0.028873537,0.9293051,5838.248,4.2437,-0.8592,,0.12,1237666299970322624,0.07069048
4275964883214701440,271.7274729044382,1.135460910633212,13.133853,10.422884,168.12228,414.37408,0.15445174,2.710969,3748.0847,0.3138,-0.0698,11.417073,0.21,1237659090867912864,0.050885666
4389443283593021440,263.1110072730987,4.569304087696314,12.22878,11.327456,2195.9062,3608.3752,0.101578824,0.9013233,6182.341,4.1722,-0.507,,0.31,1237668660058259812,0.03300935
4427874925832318208,235.5854671803821,5.153314517487077,12.03286,11.286855,1615.3544,2067.9932,0.10312344,0.74600506,6180.064,4.0201,-0.4237,12.870948,0.17,1237662268077441048,0.07420412
3079429707999102976,127.30812809640301,1.7610171044317267,12.265349,11.577767,2250.0986,2960.3823,0.301874,0.687582,6073.2183,4.1917,-0.3716,9.325085,0.1,1237653622836363328,0.05885802
3082315651146390400,118.54777320942969,-1.4653043862795303,13.377768,12.117282,1880.8486,3419.7717,0.06550783,1.2604856,4735.5737,2.5843,-0.2348,,-0.05,1237654866765152828,0.123651266
3083363240911904640,122.2241510489139,-0.536016999240723,13.0477295,11.859169,1398.2706,2470.676,0.06078808,1.1885605,5379.22,2.7854,0.0454,7.0485034,-0.26,1237648720668590182,0.041912295
3084362804358489088,119.29019521610626,0.7737420583319777,13.038437,11.927479,1658.0468,2738.1206,0.047303896,1.1109581,5043.661,2.9138,-0.1551,18.388613,-0.06,1237648722277892416,0.037085768
3091388374420272896,123.86013221304367,3.515533234786436,12.183063,10.874499,1597.6223,2259.002,0.10160414,1.3085632,4967.394,2.2893,-0.1768,8.646647,-0.02,1237658423538024556,0.011898714
3091451351524260864,123.36860509533004,3.273165300025991,12.7015705,11.956677,1906.0413,2899.878,0.07501348,0.7448931,5900.4673,4.2891,-0.1246,,0.26,1237658298981810247,0.063904405
3095976838304907264,120.29331909494914,5.887188642838757,12.845641,11.888839,443.73523,617.2865,0.6461428,0.95680237,5337.18,4.4199,-0.2358,,0.04,1237664285629415577,0.07746061
3122723901759724672,93.09917395038882,0.45294094286493264,12.544314,11.648345,1558.4513,3047.7654,0.08816124,0.8959694,5784.6504,4.5292,-0.0687,,-0.16,1237658188392235519,0.06454489
3149066039995641984,117.2009765695842,10.363238247606295,12.17978,11.00576,2232.8054,4213.2656,0.14186192,1.1740198,4833.6016,2.8251,-0.2189,10.217278,-0.03,1237667292105540111,0.03845536
3164369347770936704,116.71294547715246,13.631394149022602,12.437708,11.274056,1722.2332,2974.2678,0.07086807,1.1636515,4875.8545,2.5004,-0.2783,8.46994,-0.05,1237667142856343838,0.043940514
3167040095875399168,110.92923204715323,14.823840967220997,12.344652,11.163822,871.8446,3188.5906,0.37915882,1.18083,5194.3774,3.2835,-0.0209,,-0.11,1237673842473107707,0.037562534
3223755315113080704,82.00500182202589,2.061126643009561,12.960872,12.091193,1865.8907,2074.8472,0.065925136,0.8696785,5537.3213,4.346,-0.4974,,0.07,1237664579836969113,0.014939477
3294270294337272320,70.26548254403734,11.199280043695751,13.577302,12.157336,762.49536,960.0021,0.06658923,1.4199657,4971.972,4.5437,-0.1423,,-0.02,1237673474177499326,0.10012255
3295278099823974272,74.26264223093456,12.093967150033885,12.799686,11.619893,2373.1897,3037.7578,0.42427284,1.1797934,5872.076,4.2438,-0.3936,,0.26,1237673450557210844,0.1312854
3295684330713766272,72.3597524956887,11.966018863195131,13.350896,12.206973,2042.4891,3328.0103,0.068542376,1.1439228,5850.0996,4.1466,-0.416,,0.22,1237673473641545844,0.03313784
3315874701390638208,88.324167915441,1.9342065682913643,11.105987,10.46934,2561.4539,3327.5151,0.1015278,0.6366463,6341.9243,4.2024,-0.1239,6.4309,0.17,1237649743946580111,0.064914316
3386326316962898432,102.1931557441937,28.516247964782533,12.431017,11.74924,2317.6838,2852.1013,0.04184135,0.681777,6230.0327,4.1996,-0.4619,,0.19,1237673739933122993,0.050346043
3399613850560048896,85.54759492793785,20.26382658422228,13.120295,12.214374,1361.6044,2135.3545,0.056185674,0.905921,5637.703,4.2617,-0.7829,,0.18,1237673473648165229,0.054772712
3422208604056717952,79.14668565603903,27.68573506683344,10.951067,9.320291,2637.594,3908.819,0.06621269,1.6307764,5047.3037,2.7492,-0.1896,8.428205,0.02,1237671257986564597,0.034909487
3444376476460809472,86.6071617145396,30.124918212389296,14.815393,12.355965,920.1252,2082.1917,0.0,2.4594288,4724.74,1.7055,-0.0701,9.519888,-0.05,1237673703956415146,0.021077264
3664443252016925056,210.42664682261528,2.505928241600923,10.42434,9.659286,2199.8477,2637.9321,0.08727457,0.7650547,5835.2554,3.452,-0.5197,,0.1,1237674604288409613,0.60657144
3683591590612174848,192.26381842230194,-0.989857487549838,12.54512,11.740886,2002.4998,2224.9548,0.05039454,0.8042345,5714.8423,4.2636,-0.0594,,-0.11,1237648720162390025,0.08974311
3689536134586578176,195.01000070795496,0.7632076027787354,11.386783,10.225933,1655.1636,2649.0415,0.22635597,1.1608496,5122.6265,3.3415,0.0799,,-0.09,1237648722311053360,0.07820778
3695842933284473984,189.39213652393235,-0.7356998333247092,12.613167,11.410513,771.7427,1152.5259,0.6394089,1.2026539,4917.7207,4.4823,-0.1159,16.013622,0.0,1237648703505956937,0.031729072
3711061990983455744,201.9575542148929,0.6789842257083805,12.2339115,11.533622,2378.0159,2746.5261,0.17830053,0.7002897,6015.65,4.2621,-0.5338,,0.17,1237648722314068031,0.021731477
3741588526875201024,204.55291327539263,14.495014946892672,11.547129,10.627262,1304.6682,1926.5049,0.1482767,0.91986656,5492.1846,4.4962,-0.0362,6.3883567,0.06,1237664291010445414,0.14244898
3847291176722324608,144.4377030026454,1.8164819956084337,13.470984,12.156221,1037.0529,1924.962,0.26963776,1.3147631,4601.1396,4.42,0.2811,,-0.01,1237653664719568982,0.45478708
3847538807356812928,144.26484775998662,2.356762325417258,11.126045,9.966142,3264.2366,3557.8677,0.06424946,1.1599035,4829.448,2.4859,-0.2761,8.886491,0.03,1237651754531553392,0.123878546
3859159167793500416,160.23778048661967,5.826484308143477,11.168227,10.531551,1535.312,2592.7886,0.10470145,0.63667583,6319.3135,4.2111,-0.3722,,0.21,1237658422480142457,0.09466249
3894839106093857792,181.07415879855287,5.0223776405382825,12.41335,11.568387,2221.9805,2996.5066,0.11468132,0.8449631,5616.814,4.3229,0.1407,,-0.1,1237655125544599676,0.072876304
3904593221636558336,188.4608257731222,11.646372580787443,10.606785,9.390294,497.7432,1200.8082,0.043092724,1.2164907,5158.2905,3.1575,-0.045,,0.01,1237661811739459662,0.07203399
3912951365433639424,175.83304582657712,9.95916886897074,12.472496,11.316101,1431.479,2583.805,0.06853046,1.156395,4790.9126,4.5226,-0.0315,,0.1,1237658492814426119,0.005116882
3922735850689664256,176.88189900993157,12.810884096771236,12.038567,11.37314,1566.1492,2555.5647,0.10101733,0.66542625,6163.0796,4.2115,-0.1872,,-0.12,1237661813345157141,0.055933878
3937888357871201024,197.10467201542187,17.494327193875613,11.599152,10.786611,818.88776,1095.6382,0.1377888,0.812541,5629.7515,4.3237,-0.6074,9.407154,0.27,1237668624628121629,0.2968335
3938680624718585472,198.97154277667275,17.665849026230447,11.64847,10.757505,741.9789,1002.17505,0.20540598,0.8909645,5567.9043,3.9455,-0.2206,,-0.15,1237668625165778965,0.01402675
3945528245697526784,184.2747379206188,15.69457329707196,12.057723,11.36434,2101.2952,2121.2747,0.3184937,0.6933832,6024.7188,4.122,-0.621,,0.29,1237664291538731138,0.09208694
3948466931040915072,189.38420884492822,19.974457935901068,10.203768,9.457076,3528.2202,4322.4717,0.08922833,0.7466917,5870.4,4.0994,-0.2532,,0.07,1237668298205888586,0.53008837
3952771897020368384,186.10752331841152,21.604841894357396,11.393065,10.240191,1868.0923,2676.019,0.07376824,1.152874,4906.258,2.5533,-0.335,7.931811,0.12,1237667733972451373,0.024469247
3962266008127475968,190.45610554678197,27.344519378520214,11.848564,10.971276,2137.2861,2782.435,0.1425653,0.87728786,5635.367,3.8966,-0.1855,,-0.01,1237667442973212703,0.047900185
3963402417818570496,168.8320569411921,10.814551704818545,12.177221,11.444885,1457.6624,2034.3307,0.08514565,0.73233604,5910.8584,4.3169,-0.4948,,0.14,1237660615583858707,0.03777647
3993162868983188224,173.49925639068243,24.203328179055497,13.0156355,11.812147,1174.5503,1586.5383,0.07696358,1.2034883,4855.607,2.7823,-0.2414,11.778115,0.0,1237667911125499939,0.15618163
4009684577379536384,183.3032548650398,27.119072032118023,10.541188,9.443372,4682.8896,6377.325,0.09640507,1.0978165,5012.77,3.1703,-0.1001,,-0.02,1237667322719502350,0.30703023
4013836127127239424,181.54527421612116,28.807519277537835,12.280405,11.463468,1889.207,2180.808,0.08495805,0.81693745,5634.8413,4.331,-0.3811,,0.33,1237667209991225369,0.043094233
4016666510575166336,185.50555044023014,33.09073420830139,7.7095103,6.5172167,2183.807,1264.682,0.117946655,1.1922936,4897.5845,2.6514,-0.0828,7.959003,-0.05,1237665330926256229,0.1987445
4020041049200105216,178.7825415077087,28.992684151654704,12.296937,11.4609165,1095.4645,1467.1666,0.1196817,0.83602047,5635.0825,4.1019,0.1342,,0.06,1237667252939718673,0.07275142
4032533833461281152,177.0423990401341,36.6644517957654,12.797058,11.618742,1119.6279,748.5862,0.09759989,1.1783161,4815.4062,4.5448,0.2369,,-0.04,1237664818211651603,0.12120923
4033457942916797824,180.4163837619703,38.007244724371745,12.226967,11.406182,1537.7535,2061.2427,0.12895288,0.82078457,5609.0146,4.2602,-0.561,9.760956,0.16,1237664338791170072,0.058138825
4034541786504009216,178.50646483012054,39.02957377222277,12.12307,11.365229,1594.9154,2794.2715,0.0767897,0.7578411,5964.9805,4.0166,-0.2552,6.786791,0.09,1237662224065298454,0.014984746
6314211157641297152,231.06897045357303,-13.523904674289401,12.392936,11.577023,1365.9238,1455.8702,0.20410956,0.8159132,5836.521,3.8262,-0.367,10.699585,0.24,1237674653687349319,0.059783358
4137873373900190720,261.30422965895787,-14.41511915693677,13.361616,11.496974,1407.7175,4027.0454,0.06167057,1.8646421,4705.2725,2.5431,0.0941,7.0911283,-0.06,1237668649863021137,0.07288408
4352399671698674432,247.57957368137798,-6.001943690884293,12.747759,11.649777,2543.966,2574.2659,0.06722,1.0979815,5416.894,4.2055,-1.3418,,0.44,1237668649319202948,0.11492531
4354248981537792384,248.20611795664436,-4.581114465855533,12.966666,11.262861,1316.6423,2090.8223,0.070201464,1.703805,4745.385,1.8936,-0.6713,11.750901,-0.08,1237668599922688232,0.039035395
4372045638087493760,266.8176205240336,-0.24992974792346337,13.351205,11.33232,1379.799,2428.7666,0.07004123,2.0188847,4673.1816,2.2108,0.1466,7.5678205,0.07,1237651757746685088,0.061842047
4379570077193511680,252.14234698998612,-1.005846594299377,12.039173,11.080634,2189.1416,3844.071,0.0887516,0.958539,5740.57,3.6667,-0.1533,10.625075,0.15,1237655549135159600,0.06574556
1163003888794652544,231.51000874974298,7.751280509705333,12.2200575,11.104692,1725.502,2561.3354,0.07437574,1.115365,5019.5195,4.53,0.4364,9.222649,-0.12,1237662238560288859,0.05632099
1189431548417829120,236.34628540851793,11.453374242228607,11.918819,11.264276,1612.2996,1820.4642,0.1272745,0.6545439,6561.4766,4.0067,-0.3999,5.064732,0.22,1237668332571852831,0.024923023
1190983302922000768,235.8575004912195,13.289611274084022,12.923801,12.01606,1835.5946,2186.9417,0.05367973,0.90774155,5644.203,4.0966,-0.0796,,0.05,1237668272449585261,0.059415955
1194902855716467584,231.55584285141785,14.356654488976828,13.368719,12.062648,1172.0236,2041.1371,0.07336289,1.3060713,4538.632,4.3756,-0.0146,14.288994,0.12,1237668272447684696,0.018889995
1195011535568673152,232.28210527708245,14.701006768175793,12.971799,12.083078,1620.6779,1856.06,0.08195961,0.8887205,5503.1284,4.1468,-0.3762,,0.13,1237668365310885896,0.033164434
1199761838118709632,242.021935890194,17.792532655042745,12.472919,10.598461,228.97949,393.67523,0.14421833,1.8744583,4570.3657,1.1917,-1.5924,11.46854,0.45,1237665429182939226,0.23583
1206651034380784896,242.7301105141278,23.498837249499072,13.290181,11.926181,1532.0336,3407.7954,0.053934142,1.3640003,4680.262,2.9473,0.1702,,-0.09,1237662662144753828,0.0042137275
1209751279212925056,233.4316763086752,19.05012477711935,10.8695965,9.904455,2548.8118,4336.2812,3.70005,0.9651413,5271.0703,3.9142,-0.0928,7.7935724,0.04,1237665531720106158,0.5714961
1212163367206419328,229.25822636588404,19.19571541966446,12.775308,11.56149,1361.2214,1899.2698,0.2374441,1.2138176,4960.505,4.6207,-0.3648,,0.47,1237665567150047288,0.092079416
1213445260325082624,227.11238021121292,20.283007546908372,12.86913,12.190212,1626.7902,1878.512,0.08518322,0.6789179,6140.493,4.1481,-0.4476,,0.18,1237665567685935145,0.12586449
1217337290972112512,235.16536636051788,22.150617694938905,13.562398,12.36964,1388.6317,2371.328,0.031550113,1.1927576,4781.312,2.2654,-0.7354,,-0.01,1237665536002490485,0.061381157
1290862694374573184,229.07635572860042,34.49202296618769,12.383899,11.63573,1969.314,3338.118,0.060392726,0.74816895,6019.5415,4.1437,-0.3061,,0.31,1237662307805364294,0.069379024
1300243697520864256,250.95448181724964,24.77554697483159,10.469056,9.734692,2886.4695,5980.44,0.16501512,0.7343645,5921.368,3.905,-0.1866,,0.13,1237662337334181953,0.21090452
1308800200087602560,255.86817578661015,29.329529888979728,11.405549,10.773698,1865.3982,3564.1687,0.16994624,0.6318512,6398.012,4.0144,0.0651,11.467026,0.2,1237659325497933909,0.026659861
1333443038803929856,257.48189505534515,31.482080247034517,12.779573,11.666167,686.43616,948.6482,0.05749764,1.1134062,5050.347,4.6012,0.1882,5.670735,-0.02,1237655128771854513,0.010883703
1337359327423071104,260.4808881082811,36.89629210402015,11.456155,10.88988,1932.9398,2891.7876,0.14830595,0.56627464,6656.048,4.1258,-0.2255,33.119095,0.79,1237668352964821292,0.014824353
1352237712611848960,251.60078670182247,37.71253151478333,13.051542,11.761371,1378.009,2803.9565,0.04739487,1.2901716,4983.63,2.5779,-0.1299,,0.02,1237655374648770574,0.05975412
1354095268787681792,258.2743924863673,41.89311245891582,12.76486,11.697139,1858.5027,2459.9038,0.05660973,1.0677214,5823.8433,2.8857,-0.068,,-0.05,1237668353499398291,0.045702033
1370758676743906176,234.99500053040478,33.82070063807238,13.341747,12.299478,1545.8477,2669.5974,0.055255674,1.0422697,5625.0806,2.9998,-0.2491,,0.07,1237661463302045737,0.0400102
1372298096102023808,239.73991214720698,35.84212593388207,12.44662,11.718069,1902.8954,3725.7673,0.070395775,0.7285509,5931.431,4.226,-0.4217,,0.17,1237662300834037845,0.036284395
4275466636951009536,271.47977904460305,0.10125863284396483,11.787687,10.82279,1873.1117,3027.9485,0.15575068,0.96489716,5410.329,4.4679,-0.2276,7.5749326,0.1,1237651758285652305,0.086279735
4407834157456226944,245.62558610272933,0.4873023676838633,11.442477,10.160187,838.7841,966.4034,0.1273645,1.2822905,4571.814,2.2504,-0.3546,,-0.08,1237648705141211156,0.020468231
4422391038573245952,229.81411795457777,4.04082598659603,12.883126,11.743904,1251.7518,2122.2512,0.06792407,1.1392221,4945.995,2.7269,-0.482,12.0685835,0.19,1237651823252275328,0.048087966
4428898364999227136,234.22425971698868,5.862102708737463,12.121435,11.24691,1789.0692,2773.4382,0.11767066,0.87452507,5725.0854,4.4565,-0.248,5.099685,0.13,1237662262714630220,0.076592505
4440871221993074816,252.70258155637814,5.834481675527197,12.105236,11.149642,838.13,1130.9476,0.93833846,0.95559406,5255.6895,4.344,-0.7806,11.641075,0.21,1237662200441995521,0.043600187
4453389432455717632,243.27868988374252,10.079140338978034,11.312396,10.610432,2102.5398,3362.5225,0.58469105,0.7019644,6154.201,4.1451,-0.5877,,0.0,1237668333111738452,0.052891478
4457339805935618048,243.66926186048605,12.573485861026603,12.602315,11.636874,1551.7085,3077.1287,0.05300274,0.96544075,5566.3213,4.0261,-0.2425,,0.17,1237668366926348372,0.029601341
4467507062974102912,247.14598007636764,18.69830245541561,11.834461,11.150227,1909.457,2544.2686,0.13917509,0.6842346,6117.2134,4.0677,-0.2495,11.536063,0.35,1237665232134012986,0.03524056
947271564166959488,104.85730284185391,38.85435158980232,12.585596,11.507008,1124.2291,2176.8691,0.06684998,1.0785885,5135.511,4.5327,-0.0508,,0.21,1237673705574564222,0.06170166
1180441597751067008,224.52515716974582,11.27427665862607,11.855628,10.853004,1268.6313,2415.4802,0.11911958,1.0026236,5151.79,3.7787,0.0804,8.137014,-0.14,1237662529533771842,0.02840551
1229547054062971648,211.4288525789409,12.77570931820236,12.601208,11.1052885,1641.4586,2858.8486,0.26527378,1.4959192,4448.207,4.4095,0.4963,16.75148,0.2,1237662528991264780,0.0442611
1238631326505525376,217.33749042669987,17.655248727231037,11.936906,11.226058,1022.28925,2050.6016,0.096239954,0.71084785,6023.978,4.2087,-0.1035,,0.01,1237668298754359397,0.049576953
1239323602219115520,218.46910118884236,19.823039114104397,12.681548,11.739965,1829.8804,2640.5068,0.07053187,0.9415827,5242.2036,4.4866,-0.6424,,0.16,1237667736133173271,0.054858554
1244066178122375168,209.36470801694668,17.69081460302843,13.043596,11.768113,1694.8132,1410.1733,0.031966526,1.2754831,4627.136,4.5414,0.2346,9.36212,0.14,1237668297140469825,0.0034234258
1279467428879437952,219.13136747043373,26.279889736604297,12.73362,11.898103,1586.6648,1930.7256,0.08463652,0.8355169,5706.4717,4.4143,-0.2904,,-0.01,1237665429709848608,0.039550215
1287798909521030272,219.1903881097086,34.26949970395184,12.781039,11.96823,1814.6381,3101.0505,0.20789374,0.812809,5749.7544,4.1439,-0.3105,,0.05,1237662662134595708,0.05094599
1292739461940459136,223.3380608680604,34.453537326306076,10.293006,9.60775,3575.5645,5578.0757,0.06912252,0.685256,6085.1157,3.8667,-0.3503,,0.12,1237662305119174667,0.49533993
1447935287682205312,202.4610647113646,25.062480146142715,13.255707,12.143869,1981.463,1910.3495,0.07241651,1.1118374,5009.452,4.5229,0.0051,8.674932,-0.08,1237667448884232225,0.04389058
1461445949125493376,199.6202316628176,27.707854727361422,11.4749155,10.762422,2117.016,2587.3079,0.25379518,0.7124939,6010.2793,4.092,-0.0658,,0.06,1237667324336406547,0.045095094
1462614386389529984,197.9342405823493,28.996972092571138,12.346591,11.760885,2464.3557,3560.7327,0.24145937,0.58570576,6754.199,4.0853,-0.8961,15.512674,0.24,1237665441516945450,0.029349182
1481968814695213824,210.35145596494323,33.68380324616634,11.720696,10.935886,2600.5452,4125.891,0.19599764,0.78481007,5781.2188,4.1323,0.061,,-0.0,1237664852031766579,0.06302147
3039314438579835264,119.00040073975704,-9.087678982035545,12.027637,11.357513,2330.212,2445.084,0.08512798,0.6701231,6276.301,4.1149,-0.2267,,-0.01,1237676677692588367,0.03477508
3039433769951035520,121.25226527113921,-8.816798280569373,13.402281,12.2720785,1529.4905,3292.043,0.10010365,1.1302023,5769.003,3.1322,0.0011,,-0.19,1237674460405694723,0.08029833
3063567667924304640,125.28248973081843,-6.149902411732975,12.151677,11.366308,3048.227,3000.9236,0.22356398,0.7853689,6059.195,4.2446,-0.7353,8.444355,0.16,1237674460944662681,0.051463816
3063676180274921728,121.84122930792249,-7.637911944045168,13.322015,12.029132,1599.7767,2524.6218,0.04314251,1.2928829,4664.549,2.4807,-0.4516,9.174291,-0.02,1237674461479895340,0.15631537
3064404675447843200,124.33520357611174,-5.648308090179166,10.319249,9.599185,3401.8328,5427.7656,0.08945261,0.72006416,6064.8457,4.2611,-0.029,5.025404,0.13,1237674462018142440,0.22624125
3089627708416034560,124.28817942905923,0.7613282127715486,12.23804,11.572303,1736.9088,2229.2756,0.5447131,0.66573715,6211.99,3.9326,-0.3905,,-0.08,1237648722280055243,0.07213533
3091660430532158592,123.60829176803678,4.1125811937378645,10.398847,9.609822,3092.7053,5735.743,0.082949944,0.78902435,5782.0312,3.8596,0.2005,7.283558,0.02,1237658300055683175,0.33935457
3122799463121939328,92.97517668887667,0.8420600384989863,11.03733,10.263946,2093.266,2041.2012,0.108112015,0.7733841,5793.19,4.2683,-0.3231,5.1073656,0.13,1237658188929040787,0.07548547
3123310564230788480,96.07297324726134,0.7310238865337757,12.392818,10.864722,1130.7423,2438.7385,0.07332556,1.5280962,4738.057,2.2548,-0.8009,9.844729,-0.08,1237658166919889012,0.13716853
